VIDEO,DURATION
HVC045424,192
HVC045432,340
HVC045455,325
HVC045473,113
HVC045491,53
HVC045530,85
HVC045535,29
HVC045550,155
HVC045593,237
HVC045698,35
HVC045702,72
HVC045710,310
HVC045782,41
HVC045828,332
HVC045848,118
HVC045900,193
HVC045905,404
HVC045990,121
HVC046012,12
HVC046065,71
HVC046070,62
HVC046135,125
HVC046199,66
HVC046201,43
HVC046218,169
HVC046238,191
HVC046239,23
HVC046266,143
HVC046326,187
HVC046334,117
HVC046335,140
HVC046346,116
HVC046348,92
HVC046354,144
HVC046402,96
HVC046418,44
HVC046442,40
HVC046444,54
HVC046479,23
HVC046585,255
HVC046613,133
HVC046660,111
HVC046678,43
HVC046687,273
HVC046688,81
HVC046700,146
HVC046746,24
HVC046795,177
HVC046826,87
HVC046850,173
HVC046934,74
HVC046951,59
HVC046982,90
HVC047010,215
HVC047019,174
HVC047025,76
HVC047077,121
HVC047097,492
HVC047133,154
HVC047150,159
HVC047184,98
HVC047187,77
HVC047202,219
HVC047223,576
HVC047263,132
HVC047279,67
HVC047292,306
HVC047307,139
HVC047325,40
HVC047494,177
HVC047563,128
HVC047582,97
HVC047657,96
HVC047663,64
HVC047705,90
HVC047789,230
HVC047808,120
HVC047905,41
HVC047919,381
HVC047943,91
HVC047989,122
HVC048041,481
HVC048061,26
HVC048080,120
HVC048100,50
HVC048122,64
HVC048123,212
HVC048135,100
HVC048271,101
HVC048361,499
HVC048393,91
HVC048394,7
HVC048479,97
HVC048495,99
HVC048496,39
HVC048515,94
HVC048583,36
HVC048609,41
HVC048658,89
HVC048659,197
HVC048690,86
HVC048721,239
HVC048772,102
HVC048808,89
HVC048826,66
HVC048897,215
HVC048906,214
HVC048911,237
HVC048913,251
HVC048938,103
HVC048941,213
HVC048960,22
HVC049006,46
HVC049015,57
HVC049067,244
HVC049088,197
HVC049148,80
HVC049219,234
HVC049246,48
HVC049275,21
HVC049293,464
HVC049305,55
HVC049307,99
HVC049316,80
HVC049325,107
HVC049327,56
HVC049332,43
HVC049373,99
HVC049382,22
HVC049384,167
HVC049392,310
HVC049404,102
HVC049434,84
HVC049523,22
HVC049525,221
HVC049547,29
HVC049549,46
HVC049568,79
HVC049586,90
HVC049587,335
HVC049592,143
HVC049601,173
HVC049607,130
HVC049633,51
HVC049637,247
HVC049686,223
HVC049724,134
HVC049796,26
HVC049801,166
HVC049832,31
HVC049903,304
HVC049940,198
HVC049941,23
HVC049946,73
HVC049951,89
HVC049957,204
HVC049966,175
HVC049982,207
HVC049985,117
HVC050020,235
HVC050040,71
HVC050046,50
HVC050047,32
HVC050056,414
HVC050058,42
HVC050064,71
HVC050105,221
HVC050111,262
HVC050121,98
HVC050125,111
HVC050134,123
HVC050157,142
HVC050163,32
HVC050167,267
HVC050183,155
HVC050190,133
HVC050191,46
HVC050201,61
HVC050209,102
HVC050214,31
HVC050215,135
HVC050236,160
HVC050270,116
HVC050282,174
HVC050292,169
HVC050317,137
HVC050331,92
HVC050335,22
HVC050386,42
HVC050397,183
HVC050405,167
HVC050431,61
HVC050434,71
HVC050523,16
HVC050525,46
HVC050534,273
HVC050540,49
HVC050547,68
HVC050563,102
HVC050567,170
HVC050574,33
HVC050575,137
HVC050607,258
HVC050619,77
HVC050623,146
HVC050654,476
HVC050655,66
HVC050668,38
HVC050669,90
HVC050670,89
HVC050683,28
HVC050684,193
HVC050707,23
HVC050713,23
HVC050751,172
HVC050755,59
HVC050757,53
HVC050758,91
HVC050766,85
HVC050770,217
HVC050772,82
HVC050785,86
HVC050812,31
HVC050816,32
HVC050817,93
HVC050893,176
HVC050914,26
HVC050918,108
HVC050922,63
HVC050924,264
HVC050925,61
HVC050930,44
HVC050935,156
HVC050946,22
HVC050961,241
HVC050964,52
HVC050977,61
HVC050978,78
HVC050979,68
HVC050988,67
HVC050996,88
HVC050998,486
HVC051012,198
HVC051024,39
HVC051051,146
HVC051073,90
HVC051111,61
HVC051116,105
HVC051122,118
HVC051154,141
HVC051163,90
HVC051170,30
HVC051184,38
HVC051185,185
HVC051194,132
HVC051220,356
HVC051232,99
HVC051262,59
HVC051269,56
HVC051276,64
HVC051277,49
HVC051280,66
HVC051282,190
HVC051291,248
HVC051304,65
HVC051313,71
HVC051314,85
HVC051334,99
HVC051350,253
HVC051360,36
HVC051362,74
HVC051364,408
HVC051369,130
HVC051379,32
HVC051397,262
HVC051414,107
HVC051424,192
HVC051441,51
HVC051456,120
HVC051464,21
HVC051470,8
HVC051505,174
HVC051513,27
HVC051520,74
HVC051523,246
HVC051525,210
HVC051548,376
HVC051565,39
HVC051567,43
HVC051572,83
HVC051636,146
HVC051652,29
HVC051673,135
HVC051681,129
HVC051698,29
HVC051706,418
HVC051711,115
HVC051719,178
HVC051723,156
HVC051727,74
HVC051731,186
HVC051745,429
HVC051774,71
HVC051789,229
HVC051816,120
HVC051826,122
HVC051866,137
HVC051881,40
HVC051896,76
HVC051905,599
HVC051914,602
HVC051915,89
HVC051920,538
HVC051938,408
HVC051941,228
HVC051943,318
HVC051973,201
HVC051985,22
HVC051990,69
HVC051993,179
HVC051994,193
HVC051996,73
HVC052003,206
HVC052009,205
HVC052011,55
HVC052012,123
HVC052027,507
HVC052052,68
HVC052059,124
HVC052066,27
HVC052076,76
HVC052081,162
HVC052084,236
HVC052085,111
HVC052096,379
HVC052102,158
HVC052123,22
HVC052124,154
HVC052154,176
HVC052180,85
HVC052183,95
HVC052188,114
HVC052190,132
HVC052193,59
HVC052195,156
HVC052196,119
HVC052206,73
HVC052208,57
HVC052211,117
HVC052219,81
HVC052244,63
HVC052258,60
HVC052262,38
HVC052285,39
HVC052302,196
HVC052304,161
HVC052319,60
HVC052327,401
HVC052334,96
HVC052335,282
HVC052350,42
HVC052404,44
HVC052405,90
HVC052409,189
HVC052414,62
HVC052415,59
HVC052422,70
HVC052427,184
HVC052432,43
HVC052433,302
HVC052437,133
HVC052442,595
HVC052443,192
HVC052475,446
HVC052476,524
HVC052486,112
HVC052487,78
HVC052488,81
HVC052489,48
HVC052490,40
HVC052494,108
HVC052522,118
HVC052540,172
HVC052550,137
HVC052557,346
HVC052566,102
HVC052572,190
HVC052589,68
HVC052593,128
HVC052604,105
HVC052605,124
HVC052628,126
HVC052637,153
HVC052640,27
HVC052641,126
HVC052649,175
HVC052654,74
HVC052701,121
HVC052713,63
HVC052719,66
HVC052741,58
HVC052745,29
HVC052751,68
HVC052756,49
HVC052793,37
HVC052812,115
HVC052841,93
HVC052843,72
HVC052850,103
HVC052856,164
HVC052863,90
HVC052873,90
HVC052882,135
HVC052891,31
HVC052905,43
HVC052951,347
HVC052952,249
HVC052955,88
HVC052990,116
HVC052994,182
HVC052999,47
HVC053025,71
HVC053027,372
HVC053028,50
HVC053048,81
HVC053054,107
HVC053055,294
HVC053083,73
HVC053094,58
HVC053105,204
HVC053106,23
HVC053109,72
HVC053110,42
HVC053117,45
HVC053150,35
HVC053178,156
HVC053179,222
HVC053189,282
HVC053205,58
HVC053221,27
HVC053223,134
HVC053232,104
HVC053236,152
HVC053240,42
HVC053270,410
HVC053277,57
HVC053294,345
HVC053304,94
HVC053315,237
HVC053322,96
HVC053340,181
HVC053363,37
HVC053372,27
HVC053374,155
HVC053401,119
HVC053403,22
HVC053409,207
HVC053436,53
HVC053453,36
HVC053467,55
HVC053493,15
HVC053499,53
HVC053503,22
HVC053519,107
HVC053526,70
HVC053563,19
HVC053572,118
HVC053593,43
HVC053600,27
HVC053601,250
HVC053611,310
HVC053615,113
HVC053619,156
HVC053641,265
HVC053644,181
HVC053672,151
HVC053673,69
HVC053687,317
HVC053707,157
HVC053756,252
HVC053779,30
HVC053786,41
HVC053794,99
HVC053812,435
HVC053828,92
HVC053832,50
HVC053837,33
HVC053838,48
HVC053843,281
HVC053844,46
HVC053849,84
HVC053851,30
HVC053875,73
HVC053894,202
HVC053897,90
HVC053926,163
HVC053931,61
HVC053933,159
HVC053941,129
HVC053943,63
HVC053954,40
HVC053956,66
HVC053992,153
HVC054024,49
HVC054051,53
HVC054059,63
HVC054114,52
HVC054127,325
HVC054131,23
HVC054148,116
HVC054165,112
HVC054179,210
HVC054185,170
HVC054187,97
HVC054230,90
HVC054277,117
HVC054298,90
HVC054307,193
HVC054310,46
HVC054327,183
HVC054331,76
HVC054338,498
HVC054342,155
HVC054356,156
HVC054361,295
HVC054381,128
HVC054389,175
HVC054392,241
HVC054394,91
HVC054435,42
HVC054449,95
HVC054450,48
HVC054463,219
HVC054473,234
HVC054508,93
HVC054511,18
HVC054514,56
HVC054532,85
HVC054533,164
HVC054556,120
HVC054599,213
HVC054617,21
HVC054629,211
HVC054632,21
HVC054666,149
HVC054677,220
HVC054679,71
HVC054703,292
HVC054708,203
HVC054710,49
HVC054714,220
HVC054724,277
HVC054730,111
HVC054744,127
HVC054746,76
HVC054766,54
HVC054768,120
HVC054773,97
HVC054786,49
HVC054790,160
HVC054800,302
HVC054809,117
HVC054831,100
HVC054838,187
HVC054857,85
HVC054858,163
HVC054874,65
HVC054885,54
HVC054912,36
HVC054989,44
HVC054997,225
HVC055015,222
HVC055046,145
HVC055049,54
HVC055073,242
HVC055078,50
HVC055142,109
HVC055159,134
HVC055162,109
HVC055189,237
HVC055192,92
HVC055216,72
HVC055220,54
HVC055224,54
HVC055229,81
HVC055256,44
HVC055262,33
HVC055284,44
HVC055298,114
HVC055313,119
HVC055318,107
HVC055327,186
HVC055348,58
HVC055354,186
HVC055355,229
HVC055365,238
HVC055368,180
HVC055369,117
HVC055372,157
HVC055374,417
HVC055399,30
HVC055425,59
HVC055428,43
HVC055471,173
HVC055490,322
HVC055494,282
HVC055495,64
HVC055508,50
HVC055509,369
HVC055517,47
HVC055528,191
HVC055529,191
HVC055544,26
HVC055551,120
HVC055552,88
HVC055553,40
HVC055566,18
HVC055576,173
HVC055580,161
HVC055584,196
HVC055594,30
HVC055596,157
HVC055608,124
HVC055625,215
HVC055645,189
HVC055660,82
HVC055679,255
HVC055682,305
HVC055684,45
HVC055686,193
HVC055688,164
HVC055692,116
HVC055695,64
HVC055703,79
HVC055710,134
HVC055714,165
HVC055724,170
HVC055736,41
HVC055746,159
HVC055751,74
HVC055754,59
HVC055770,235
HVC055789,168
HVC055817,300
HVC055818,31
HVC055822,164
HVC055834,109
HVC055837,131
HVC055843,105
HVC055862,142
HVC055865,100
HVC055866,90
HVC055891,255
HVC055926,424
HVC055937,61
HVC055939,121
HVC055957,168
HVC055985,266
HVC055989,96
HVC055994,430
HVC056013,62
HVC056034,37
HVC056045,146
HVC056055,47
HVC056062,307
HVC056119,178
HVC056131,207
HVC056135,44
HVC056136,382
HVC056153,85
HVC056174,83
HVC056175,50
HVC056189,168
HVC056193,42
HVC056205,174
HVC056210,120
HVC056229,27
HVC056230,24
HVC056231,81
HVC056260,183
HVC056309,179
HVC056314,203
HVC056321,258
HVC056344,54
HVC056346,281
HVC056356,138
HVC056375,31
HVC056390,112
HVC056427,63
HVC056479,300
HVC056503,191
HVC056528,81
HVC056530,208
HVC056535,117
HVC056547,177
HVC056553,598
HVC056564,118
HVC056567,143
HVC056573,69
HVC056611,166
HVC056612,32
HVC056615,165
HVC056619,73
HVC056620,31
HVC056643,118
HVC056644,91
HVC056686,384
HVC056696,68
HVC056702,227
HVC056706,146
HVC056717,248
HVC056839,156
HVC056849,30
HVC056862,134
HVC056866,191
HVC056904,237
HVC056908,44
HVC056920,122
HVC056958,56
HVC056980,250
HVC057048,48
HVC057079,115
HVC057087,28
HVC057146,81
HVC057148,199
HVC057165,63
HVC057177,404
HVC057190,237
HVC057213,59
HVC057216,73
HVC057240,56
HVC057256,56
HVC057314,126
HVC057355,109
HVC057366,105
HVC057369,78
HVC057377,112
HVC057415,156
HVC057416,91
HVC057432,179
HVC057440,125
HVC057452,60
HVC057455,167
HVC057456,38
HVC057464,356
HVC057503,24
HVC057507,86
HVC057509,212
HVC057516,62
HVC057523,164
HVC057556,66
HVC057565,158
HVC057583,235
HVC057616,77
HVC057633,307
HVC057637,99
HVC057649,173
HVC057730,509
HVC057734,49
HVC057751,136
HVC057752,34
HVC057767,41
HVC057779,84
HVC057801,41
HVC057845,116
HVC057857,210
HVC057861,19
HVC057879,102
HVC057882,66
HVC057904,70
HVC057923,337
HVC057974,362
HVC057987,207
HVC058005,127
HVC058019,29
HVC058042,148
HVC058093,118
HVC058096,54
HVC058102,82
HVC058105,61
HVC058113,408
HVC058121,293
HVC058138,112
HVC058153,75
HVC058155,96
HVC058195,154
HVC058206,294
HVC058267,158
HVC058280,22
HVC058281,158
HVC058287,83
HVC058293,75
HVC058298,139
HVC058302,106
HVC058305,36
HVC058312,32
HVC058317,133
HVC058328,21
HVC058346,104
HVC058373,37
HVC058386,45
HVC058390,38
HVC058413,26
HVC058453,388
HVC058478,256
HVC058479,227
HVC058485,282
HVC058516,5
HVC058525,36
HVC058547,137
HVC058548,44
HVC058556,277
HVC058564,362
HVC058566,17
HVC058582,326
HVC058592,77
HVC058607,62
HVC058616,121
HVC058623,634
HVC058636,103
HVC058646,296
HVC058663,144
HVC058714,219
HVC058729,118
HVC058764,37
HVC058765,593
HVC058778,167
HVC058779,330
HVC058794,125
HVC058807,27
HVC058830,80
HVC058843,150
HVC058854,78
HVC058858,144
HVC058898,41
HVC058904,352
HVC058906,436
HVC058910,131
HVC058925,115
HVC058926,295
HVC058930,205
HVC058931,90
HVC058945,26
HVC058962,176
HVC058965,19
HVC058976,154
HVC059016,335
HVC059034,130
HVC059058,43
HVC059141,48
HVC059146,236
HVC059213,105
HVC059225,299
HVC059260,43
HVC059271,76
HVC059284,266
HVC059312,147
HVC059316,203
HVC059317,297
HVC059335,256
HVC059351,270
HVC059352,174
HVC059357,411
HVC059359,74
HVC059368,430
HVC059374,53
HVC059383,75
HVC059430,23
HVC059432,101
HVC059443,68
HVC059467,219
HVC059477,244
HVC059503,114
HVC059508,22
HVC059515,91
HVC059538,123
HVC059546,202
HVC059550,58
HVC059555,128
HVC059562,198
HVC059602,275
HVC059610,97
HVC059626,146
HVC059644,78
HVC059653,117
HVC059658,59
HVC059669,106
HVC059723,65
HVC059775,27
HVC059779,89
HVC059782,125
HVC059787,215
HVC059791,86
HVC059798,104
HVC059823,52
HVC059829,104
HVC059845,41
HVC059861,83
HVC059905,59
HVC059925,100
HVC059932,104
HVC059944,40
HVC059974,109
HVC059982,59
HVC059985,78
HVC060015,21
HVC060043,46
HVC060045,72
HVC060076,239
HVC060111,441
HVC060135,174
HVC060140,96
HVC060157,24
HVC060182,487
HVC060220,174
HVC060232,101
HVC060236,90
HVC060245,254
HVC060254,172
HVC060255,50
HVC060261,107
HVC060271,80
HVC060280,153
HVC060282,335
HVC060284,110
HVC060304,115
HVC060311,55
HVC060314,226
HVC060315,214
HVC060332,226
HVC060336,246
HVC060356,228
HVC060395,250
HVC060449,24
HVC060459,242
HVC060473,298
HVC060482,34
HVC060515,154
HVC060536,185
HVC060543,69
HVC060553,37
HVC060618,146
HVC060659,88
HVC060671,68
HVC060673,88
HVC060708,32
HVC060712,50
HVC060729,59
HVC060745,53
HVC060755,140
HVC060764,158
HVC060770,139
HVC060810,42
HVC060812,105
HVC060814,85
HVC060848,278
HVC060852,51
HVC060875,69
HVC060888,62
HVC060898,99
HVC060916,219
HVC060923,27
HVC060946,58
HVC060951,56
HVC060964,270
HVC060972,133
HVC060996,90
HVC061014,431
HVC061015,350
HVC061032,130
HVC061046,97
HVC061065,68
HVC061068,129
HVC061070,493
HVC061074,184
HVC061079,175
HVC061123,38
HVC061143,236
HVC061159,54
HVC061166,72
HVC061172,62
HVC061185,31
HVC061236,191
HVC061267,128
HVC061288,178
HVC061386,100
HVC061394,173
HVC061406,134
HVC061410,150
HVC061464,182
HVC061468,534
HVC061490,134
HVC061511,83
HVC061536,61
HVC061542,97
HVC061556,110
HVC061610,219
HVC061615,411
HVC061721,31
HVC061739,201
HVC061768,268
HVC061794,95
HVC061801,132
HVC061803,118
HVC061805,33
HVC061809,150
HVC061819,24
HVC061820,109
HVC061828,96
HVC061848,79
HVC061857,130
HVC061865,62
HVC061879,93
HVC061881,75
HVC061887,364
HVC061947,119
HVC061953,32
HVC061977,190
HVC061986,103
HVC061992,195
HVC062006,62
HVC062016,216
HVC062018,135
HVC062019,68
HVC062038,118
HVC062049,84
HVC062059,71
HVC062062,330
HVC062078,118
HVC062094,36
HVC062105,134
HVC062106,145
HVC062128,22
HVC062159,328
HVC062192,201
HVC062235,195
HVC062247,28
HVC062253,62
HVC062264,229
HVC062278,139
HVC062284,50
HVC062292,149
HVC062303,46
HVC062335,42
HVC062345,25
HVC062374,69
HVC062422,78
HVC062483,81
HVC062488,164
HVC062499,167
HVC062503,77
HVC062525,46
HVC062526,83
HVC062553,431
HVC062556,468
HVC062607,71
HVC062611,214
HVC062638,156
HVC062667,92
HVC062672,40
HVC062677,116
HVC062711,42
HVC062715,34
HVC062718,21
HVC062774,100
HVC062777,229
HVC062782,237
HVC062791,60
HVC062809,32
HVC062820,195
HVC062823,64
HVC062831,132
HVC062833,92
HVC062889,148
HVC062898,112
HVC062902,40
HVC062917,34
HVC062940,26
HVC062956,42
HVC062961,578
HVC062988,17
HVC062994,88
HVC063004,205
HVC063008,214
HVC063012,131
HVC063013,306
HVC063017,93
HVC063041,206
HVC063099,66
HVC063107,20
HVC063112,28
HVC063115,144
HVC063195,45
HVC063218,90
HVC063242,63
HVC063255,109
HVC063290,135
HVC063311,136
HVC063323,105
HVC063326,93
HVC063333,35
HVC063350,58
HVC063371,49
HVC063380,74
HVC063411,23
HVC063479,22
HVC063483,58
HVC063484,289
HVC063493,291
HVC063498,30
HVC063509,43
HVC063580,451
HVC063583,128
HVC063584,90
HVC063616,133
HVC063621,125
HVC063625,125
HVC063630,131
HVC063633,35
HVC063681,35
HVC063774,180
HVC063787,49
HVC063791,96
HVC063804,125
HVC063807,43
HVC063809,185
HVC063817,41
HVC063843,45
HVC063861,104
HVC063878,125
HVC063883,142
HVC063890,74
HVC063902,223
HVC063904,342
HVC063930,428
HVC063965,63
HVC063974,41
HVC063991,64
HVC063995,98
HVC064037,72
HVC064075,341
HVC064087,63
HVC064105,70
HVC064108,42
HVC064135,169
HVC064159,24
HVC064169,195
HVC064172,37
HVC064182,84
HVC064207,139
HVC064223,93
HVC064224,98
HVC064249,63
HVC064256,57
HVC064271,423
HVC064284,67
HVC064300,192
HVC064322,264
HVC064350,136
HVC064367,182
HVC064402,29
HVC064431,55
HVC064433,182
HVC064451,81
HVC064458,35
HVC064460,89
HVC064477,566
HVC064489,323
HVC064497,71
HVC064525,226
HVC064528,251
HVC064536,240
HVC064537,119
HVC064541,60
HVC064544,66
HVC064548,207
HVC064553,147
HVC064560,31
HVC064564,142
HVC064661,191
HVC064682,195
HVC064684,114
HVC064753,260
HVC064756,31
HVC064777,183
HVC064799,130
HVC064822,69
HVC064826,56
HVC064849,60
HVC064866,215
HVC064879,19
HVC064888,37
HVC064894,67
HVC064902,143
HVC064955,221
HVC065001,235
HVC065010,202
HVC065013,66
HVC065036,121
HVC065046,54
HVC065072,156
HVC065112,98
HVC065157,116
HVC065182,173
HVC065187,64
HVC065193,156
HVC065206,42
HVC065213,200
HVC065214,52
HVC065216,90
HVC065252,210
HVC065277,90
HVC065291,312
HVC065294,128
HVC065331,80
HVC065389,51
HVC065396,87
HVC065400,123
HVC065409,75
HVC065415,49
HVC065421,165
HVC065430,514
HVC065450,117
HVC065458,40
HVC065567,172
HVC065577,31
HVC065591,176
HVC065599,171
HVC065611,119
HVC065645,415
HVC065697,45
HVC065737,100
HVC065741,174
HVC065793,31
HVC065864,56
HVC065883,45
HVC065927,47
HVC065962,72
HVC065986,74
HVC066022,66
HVC066031,216
HVC066074,121
HVC066098,57
HVC066133,430
HVC066136,256
HVC066148,281
HVC066162,393
HVC066186,270
HVC066192,268
HVC066206,193
HVC066210,90
HVC066212,59
HVC066235,14
HVC066236,23
HVC066324,188
HVC066326,87
HVC066336,50
HVC066358,356
HVC066399,70
HVC066410,238
HVC066420,68
HVC066430,177
HVC066455,23
HVC066456,41
HVC066480,63
HVC066524,259
HVC066542,54
HVC066552,143
HVC066563,98
HVC066602,430
HVC066606,238
HVC066618,43
HVC066620,259
HVC066621,81
HVC066656,607
HVC066660,332
HVC066682,250
HVC066684,148
HVC066685,77
HVC066714,147
HVC066757,61
HVC066772,197
HVC066789,207
HVC066804,217
HVC066863,27
HVC066872,37
HVC066878,312
HVC066911,42
HVC066956,52
HVC066971,140
HVC066982,300
HVC066984,43
HVC066993,52
HVC067013,58
HVC067024,42
HVC067036,125
HVC067046,142
HVC067055,21
HVC067063,64
HVC067075,336
HVC067084,30
HVC067118,81
HVC067125,192
HVC067145,163
HVC067146,596
HVC067173,23
HVC067175,109
HVC067257,46
HVC067295,116
HVC067318,522
HVC067325,266
HVC067329,236
HVC067365,71
HVC067375,34
HVC067389,89
HVC067394,288
HVC067430,76
HVC067438,122
HVC067444,102
HVC067456,220
HVC067468,97
HVC067471,191
HVC067475,90
HVC067478,92
HVC067490,202
HVC067492,145
HVC067496,126
HVC067499,144
HVC067500,146
HVC067502,275
HVC067538,125
HVC067542,134
HVC067545,198
HVC067552,45
HVC067564,335
HVC067592,95
HVC067607,62
HVC067614,150
HVC067616,155
HVC067617,123
HVC067629,99
HVC067635,82
HVC067637,128
HVC067655,108
HVC067657,328
HVC067665,290
HVC067668,30
HVC067675,132
HVC067678,120
HVC067681,314
HVC067696,81
HVC067711,116
HVC067719,133
HVC067720,76
HVC067777,199
HVC067802,94
HVC067825,98
HVC067832,417
HVC067835,390
HVC067838,204
HVC067846,117
HVC067855,165
HVC067873,105
HVC067891,120
HVC067991,143
HVC068006,92
HVC068016,105
HVC068017,59
HVC068041,28
HVC068052,46
HVC068054,242
HVC068058,239
HVC068063,190
HVC068068,56
HVC068070,158
HVC068071,68
HVC068075,72
HVC068079,30
HVC068100,174
HVC068102,35
HVC068109,165
HVC068124,71
HVC068143,33
HVC068150,179
HVC068161,171
HVC068164,191
HVC068167,149
HVC068172,129
HVC068175,49
HVC068186,135
HVC068202,194
HVC068207,80
HVC068245,30
HVC068330,27
HVC068332,96
HVC068350,277
HVC068382,96
HVC068384,73
HVC068395,239
HVC068445,38
HVC068446,86
HVC068465,59
HVC068470,59
HVC068484,159
HVC068485,196
HVC068486,92
HVC068494,341
HVC068506,99
HVC068517,76
HVC068543,20
HVC068544,171
HVC068589,44
HVC068591,80
HVC068637,304
HVC068640,119
HVC068642,106
HVC068671,34
HVC068675,180
HVC068678,247
HVC068685,52
HVC068693,97
HVC068697,57
HVC068707,82
HVC068713,113
HVC068715,105
HVC068739,58
HVC068743,226
HVC068753,69
HVC068761,85
HVC068769,90
HVC068772,65
HVC068796,112
HVC068799,92
HVC068801,162
HVC068802,114
HVC068815,141
HVC068864,33
HVC068868,173
HVC068873,67
HVC068907,30
HVC068911,96
HVC068924,46
HVC068928,126
HVC068953,126
HVC069008,103
HVC069028,55
HVC069042,177
HVC069046,75
HVC069065,49
HVC069095,362
HVC069109,113
HVC069117,77
HVC069128,93
HVC069158,72
HVC069192,48
HVC069204,118
HVC069241,212
HVC069248,434
HVC069254,63
HVC069263,60
HVC069284,63
HVC069310,242
HVC069318,203
HVC069320,106
HVC069333,32
HVC069409,329
HVC069410,226
HVC069422,139
HVC069428,97
HVC069429,189
HVC069430,64
HVC069433,254
HVC069445,63
HVC069463,160
HVC069472,22
HVC069475,87
HVC069483,166
HVC069490,49
HVC069493,73
HVC069497,27
HVC069504,22
HVC069507,244
HVC069529,61
HVC069543,40
HVC069614,345
HVC069645,39
HVC069693,152
HVC069699,148
HVC069724,80
HVC069726,97
HVC069743,108
HVC069776,46
HVC069801,90
HVC069837,150
HVC069850,98
HVC069857,228
HVC069872,70
HVC069879,114
HVC069886,72
HVC069893,160
HVC069897,79
HVC069915,90
HVC069949,46
HVC069952,522
HVC069972,115
HVC069978,90
HVC069981,73
HVC069988,7
HVC070011,188
HVC070015,475
HVC070017,64
HVC070042,200
HVC070045,23
HVC070051,161
HVC070109,66
HVC070131,177
HVC070158,168
HVC070168,394
HVC070177,30
HVC070183,35
HVC070186,78
HVC070191,203
HVC070194,42
HVC070195,492
HVC070196,143
HVC070222,64
HVC070223,28
HVC070224,36
HVC070227,199
HVC070274,171
HVC070309,145
HVC070310,291
HVC070312,61
HVC070315,246
HVC070319,223
HVC070334,141
HVC070351,66
HVC070369,40
HVC070373,32
HVC070381,20
HVC070459,144
HVC070462,76
HVC070467,31
HVC070476,39
HVC070524,84
HVC070540,105
HVC070571,330
HVC070586,26
HVC070614,195
HVC070624,64
HVC070650,118
HVC070667,296
HVC070670,188
HVC070687,150
HVC070698,325
HVC070708,239
HVC070722,112
HVC070772,138
HVC070776,69
HVC070789,66
HVC070793,115
HVC070798,100
HVC070802,283
HVC070805,54
HVC070809,45
HVC070829,165
HVC070869,552
HVC070870,89
HVC070877,162
HVC070898,118
HVC070922,185
HVC070994,54
HVC071003,153
HVC071011,97
HVC071078,217
HVC071079,228
HVC071087,120
HVC071088,151
HVC071110,307
HVC071116,213
HVC071125,120
